onset	duration	trial_type	item
11.32	0	Face_sure_correct	fot_00797.png
14.82	0	Enc_sure_correct	fot_00797.png
18.01	0	Recall_sure_correct	fot_00797.png
19.85	0	Feedback_sure_correct	fot_00797.png
22.95	0	Face_unsure_incorrect	fat_12032.png
25.68	0	Enc_unsure_incorrect	fat_12032.png
30.53	0	Recall_unsure_incorrect	fat_12032.png
31.53	0	Feedback_unsure_incorrect	fat_12032.png
35.69	0	Face_unsure_incorrect	foi_03389.png
38.76	0	Enc_unsure_incorrect	foi_03389.png
43.22	0	Recall_unsure_incorrect	foi_03389.png
43.91	0	Feedback_unsure_incorrect	foi_03389.png
48.15	0	Face_unsure_incorrect	mof_02408.png
49.97	0	Enc_unsure_incorrect	mof_02408.png
53.1	0	Recall_unsure_incorrect	mof_02408.png
54.4	0	Feedback_unsure_incorrect	mof_02408.png
57.4	0	Face_guess_incorrect	foj_08220.png
59.68	0	Enc_guess_incorrect	foj_08220.png
64.38	0	Recall_guess_incorrect	foj_08220.png
65.13	0	Feedback_guess_incorrect	foj_08220.png
68.53	0	Face_sure_correct	mat_23275.png
71.75	0	Enc_sure_correct	mat_23275.png
75.64	0	Recall_sure_correct	mat_23275.png
76.33	0	Feedback_sure_correct	mat_23275.png
79.14	0	Face_sure_correct	mac_59169.png
81.06	0	Enc_sure_correct	mac_59169.png
85.59	0	Recall_sure_correct	mac_59169.png
86.59	0	Feedback_sure_correct	mac_59169.png
90.24	0	Face_sure_correct	fac_02146.png
93.64	0	Enc_sure_correct	fac_02146.png
97.45	0	Recall_sure_correct	fac_02146.png
98.2	0	Feedback_sure_correct	fac_02146.png
100.82	0	Face_unsure_correct	mon_65798.png
104.39	0	Enc_unsure_correct	mon_65798.png
109.42	0	Recall_unsure_correct	mon_65798.png
110.45	0	Feedback_unsure_correct	mon_65798.png
114	0	Face_unsure_correct	mal_04470.png
116.85	0	Enc_unsure_correct	mal_04470.png
120.7	0	Recall_unsure_correct	mal_04470.png
121.86	0	Feedback_unsure_correct	mal_04470.png
125.03	0	Face_unsure_incorrect	far_00736.png
128.09	0	Enc_unsure_incorrect	far_00736.png
132.08	0	Recall_unsure_incorrect	far_00736.png
133.29	0	Feedback_unsure_incorrect	far_00736.png
136.99	0	Face_guess_incorrect	foa_00207.png
139.44	0	Enc_guess_incorrect	foa_00207.png
142.72	0	Recall_guess_incorrect	foa_00207.png
144.24	0	Feedback_guess_incorrect	foa_00207.png
147.45	0	Face_sure_correct	maj_01545.png
150.94	0	Enc_sure_correct	maj_01545.png
155.67	0	Recall_sure_correct	maj_01545.png
156.35	0	Feedback_sure_correct	maj_01545.png
159.77	0	Face_unsure_correct	fag_06539.png
162.93	0	Enc_unsure_correct	fag_06539.png
167.06	0	Recall_unsure_correct	fag_06539.png
167.81	0	Feedback_unsure_correct	fag_06539.png
172	0	Face_unsure_correct	fop_00621.png
174.53	0	Enc_unsure_correct	fop_00621.png
177.99	0	Recall_unsure_correct	fop_00621.png
179.34	0	Feedback_unsure_correct	fop_00621.png
181.66	0	Face_sure_correct	foe_08236.png
183.73	0	Enc_sure_correct	foe_08236.png
186.99	0	Recall_sure_correct	foe_08236.png
187.94	0	Feedback_sure_correct	foe_08236.png
190.77	0	Face_unsure_incorrect	foq_16799.png
192.79	0	Enc_unsure_incorrect	foq_16799.png
197.37	0	Recall_unsure_incorrect	foq_16799.png
198.44	0	Feedback_unsure_incorrect	foq_16799.png
201.04	0	Face_guess_incorrect	mos_20953.png
203.12	0	Enc_guess_incorrect	mos_20953.png
207.33	0	Recall_guess_incorrect	mos_20953.png
208.05	0	Feedback_guess_incorrect	mos_20953.png
212.56	0	Face_unsure_correct	mau_49693.png
215.25	0	Enc_unsure_correct	mau_49693.png
219.96	0	Recall_unsure_correct	mau_49693.png
220.66	0	Feedback_unsure_correct	mau_49693.png
223.84	0	Face_guess_correct	mog_03090.png
226.73	0	Enc_guess_correct	mog_03090.png
230.18	0	Recall_guess_correct	mog_03090.png
231.12	0	Feedback_guess_correct	mog_03090.png
234.41	0	Face_sure_correct	maw_04767.png
237.49	0	Enc_sure_correct	maw_04767.png
241.34	0	Recall_sure_correct	maw_04767.png
242.44	0	Feedback_sure_correct	maw_04767.png
245.84	0	Face_sure_correct	foc_02157.png
248.19	0	Enc_sure_correct	foc_02157.png
252.57	0	Recall_sure_correct	foc_02157.png
253.23	0	Feedback_sure_correct	foc_02157.png
256.02	0	Face_sure_correct	fov_15046.png
259.57	0	Enc_sure_correct	fov_15046.png
264.41	0	Recall_sure_correct	fov_15046.png
265.1	0	Feedback_sure_correct	fov_15046.png
269.66	0	Face_sure_correct	mob_00760.png
